customer_id,name,email,address,signup_date
982,Patricia White,kennethalvarado@yahoo.com,"0642 Scott Junctions, West Heatherfurt, AL 42214",2023-10-07
983,Sean Parker,gonzalezmark@hotmail.com,"PSC 6349, Box 5382, APO AP 18559",2025-01-19
984,Alicia Chen,carol48@yahoo.com,"1737 Nicole Fall, Torresfort, OK 94454",2023-05-28
985,Donald Grimes,jonathangarcia@yahoo.com,"778 Nina Inlet, South Alec, NC 62473",2023-08-19
986,Kimberly Monroe,amandamorgan@price-cherry.com,"892 Murillo View Apt. 833, Kyleview, DC 55529",2024-12-21
987,Heather Gonzalez,brianlewis@woodard.com,"911 Green Stravenue, Lauramouth, AK 89401",2023-10-19
988,Rachel Diaz,johnsonlarry@yahoo.com,"99458 Allen River, West Terrenceborough, VA 52423",2024-11-05
989,Cody Cohen,gzavala@armstrong.com,"086 Debbie Junctions Suite 247, Roberttown, CT 22617",2024-07-02
990,Brandon Marquez,lorraine25@pittman.com,"4431 Nolan Lights, Stephanieville, CO 36693",2023-04-23
991,Edward Wilcox,lori27@williams.org,"3776 Randall Radial Suite 217, Lake Matthewside, WI 31482",2024-04-13
992,John Medina,rellis@collins-edwards.com,"13671 Kelly Knoll Apt. 144, North Stacy, IL 03944",2024-09-07
993,Seth Sanchez,wstone@yahoo.com,"993 Michelle Landing, North Brooke, MI 26843",2024-12-06
994,Robert Henry,stacygarcia@sampson.com,"764 Molly Ferry Suite 283, Jordanmouth, DC 78454",2024-11-23
995,Heather Becker MD,jennifergallegos@yahoo.com,"2739 Jackie Ways, North Nicole, VA 97949",2024-08-27
996,Julia Washington,fnunez@gmail.com,"321 Gilbert Ports, Sanchezshire, AZ 24196",2024-06-12
997,Mary Garcia,marialane@taylor.com,"91935 Villarreal Branch Apt. 322, Jeffersonmouth, IN 14527",2023-08-11
998,Rachel Hill,uochoa@yahoo.com,"8647 Lopez Spurs, West Robert, NM 10895",2023-04-16
999,Shannon Miles,trevor78@higgins.com,"135 Justin Valleys, New Keithtown, IA 83723",2024-05-06
1000,Dr. Mckenzie Harrell,mcdonaldjason@hotmail.com,"Unit 1149 Box 5348, DPO AE 78699",2024-07-29
